Date,Time,RSSI(dB),RxBt(V),VFAS(V),Curr(A),RPM(rpm),Tmp1(@C),Tmp2(@C),RB1C(mAh),RB2C(mAh),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2000-01-01,01:01:36.240,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:36.760,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:37.270,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:37.770,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:38.270,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:38.900,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:39.400,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:39.900,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:40.400,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:40.940,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:41.440,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:41.940,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1012,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:42.460,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:42.960,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:43.470,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:43.970,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:44.470,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:44.970,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:45.470,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:45.970,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:46.470,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:46.980,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:47.490,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1012,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:48.000,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1012,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:48.520,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:49.080,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:49.590,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:50.090,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:50.590,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:51.090,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1012,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:51.600,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1012,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:52.100,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1012,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:52.610,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:53.110,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:53.620,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1012,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:54.120,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:54.620,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:55.120,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:55.630,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1012,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:56.130,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:56.630,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:57.140,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1012,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:57.640,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1012,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:58.150,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1012,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:58.650,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:59.150,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1012,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:01:59.660,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1012,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:02:00.160,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:02:00.660,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:02:01.170,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,71,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:02:01.680,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:02:02.180,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:02:02.680,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:02:03.190,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1012,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:02:03.690,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1012,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:02:04.200,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:02:04.700,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:02:05.220,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:02:05.750,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:02:06.270,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:02:06.780,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:02:07.280,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1012,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:02:07.790,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1012,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:02:08.300,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:02:08.800,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1012,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:02:09.300,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:02:09.810,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1012,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:02:10.320,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:02:10.820,0,0.0,0.00,0.0,0,0,0,0,0,2,-1024,1,72,614,-180,0,0,1010,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
2000-01-01,01:02:11.330,0,0.0,0.00,0.0,0,0,0,0,0,2,-505,1,72,614,-180,0,0,1012,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.8
